Date,Dragino Door Sensor,Dragino Window 1 Sensor,Dragino Window 2 Sensor,humidity,co2,temperature,motion,light,occupancy,soundAvg,soundPeak,ltrCnt,rtlCnt
2023-11-08 00:20:00+00:00,0.0,0.0,0.0,34.0,435.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 00:25:00+00:00,0.0,0.0,0.0,34.0,420.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 00:30:00+00:00,0.0,0.0,0.0,34.0,420.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 00:35:00+00:00,0.0,0.0,0.0,34.0,420.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 00:40:00+00:00,0.0,0.0,0.0,34.0,439.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 00:45:00+00:00,0.0,0.0,0.0,34.0,443.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 00:50:00+00:00,0.0,0.0,0.0,34.0,442.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 00:55:00+00:00,0.0,0.0,0.0,34.0,446.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:00:00+00:00,0.0,0.0,0.0,34.0,443.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:05:00+00:00,0.0,0.0,0.0,34.0,441.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:10:00+00:00,0.0,0.0,0.0,34.0,453.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:15:00+00:00,0.0,0.0,0.0,34.0,449.0,22.7,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:20:00+00:00,0.0,0.0,0.0,34.0,435.0,22.6,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:25:00+00:00,0.0,0.0,0.0,34.0,445.0,22.6,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:30:00+00:00,0.0,0.0,0.0,34.0,458.0,22.6,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:35:00+00:00,0.0,0.0,0.0,34.0,442.0,22.6,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:40:00+00:00,0.0,0.0,0.0,34.0,445.0,22.6,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:45:00+00:00,0.0,0.0,0.0,34.0,450.0,22.6,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:50:00+00:00,0.0,0.0,0.0,34.0,453.0,22.6,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 01:55:00+00:00,0.0,0.0,0.0,34.0,435.0,22.6,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:00:00+00:00,0.0,0.0,0.0,34.0,436.0,22.6,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:05:00+00:00,0.0,0.0,0.0,34.0,450.0,22.6,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:10:00+00:00,0.0,0.0,0.0,34.0,452.0,22.6,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:15:00+00:00,0.0,0.0,0.0,34.0,450.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:20:00+00:00,0.0,0.0,0.0,34.0,440.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:25:00+00:00,0.0,0.0,0.0,34.0,447.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:30:00+00:00,0.0,0.0,0.0,34.0,450.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:35:00+00:00,0.0,0.0,0.0,34.0,425.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:40:00+00:00,0.0,0.0,0.0,34.0,457.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:45:00+00:00,0.0,0.0,0.0,34.0,458.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:50:00+00:00,0.0,0.0,0.0,34.0,451.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 02:55:00+00:00,0.0,0.0,0.0,34.0,437.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 03:00:00+00:00,0.0,0.0,0.0,34.0,457.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 03:05:00+00:00,0.0,0.0,0.0,34.0,447.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 03:10:00+00:00,0.0,0.0,0.0,34.0,448.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 03:15:00+00:00,0.0,0.0,0.0,34.0,462.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 03:20:00+00:00,0.0,0.0,0.0,34.0,448.0,22.4,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 03:25:00+00:00,0.0,0.0,0.0,34.0,467.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 03:30:00+00:00,0.0,0.0,0.0,34.0,462.0,22.4,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 03:35:00+00:00,0.0,0.0,0.0,34.0,451.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 03:40:00+00:00,0.0,0.0,0.0,34.0,463.0,22.4,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 03:45:00+00:00,0.0,0.0,0.0,34.0,447.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 03:50:00+00:00,0.0,0.0,0.0,34.0,443.0,22.5,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-08 03:55:00+00:00,0.0,0.0,0.0,34.0,439.0,22.5,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-08 04:00:00+00:00,0.0,0.0,0.0,34.0,466.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 04:05:00+00:00,0.0,0.0,0.0,34.0,460.0,22.5,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-08 04:10:00+00:00,0.0,0.0,0.0,34.0,451.0,22.5,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-08 04:15:00+00:00,0.0,0.0,0.0,34.0,456.0,22.5,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-08 04:20:00+00:00,0.0,0.0,0.0,34.0,458.0,22.5,0.0,0.0,0.0,31.0,59.0,0.0,0.0
2023-11-08 04:25:00+00:00,0.0,0.0,0.0,33.0,448.0,22.6,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-08 04:30:00+00:00,0.0,0.0,0.0,33.0,454.0,22.6,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-08 04:35:00+00:00,0.0,0.0,0.0,33.0,457.0,22.6,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 04:40:00+00:00,1.0,0.0,0.0,33.0,453.0,22.6,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-08 04:45:00+00:00,0.0,0.0,0.0,33.0,462.0,22.6,0.0,0.0,1.0,33.0,59.0,0.0,0.0
2023-11-08 04:50:00+00:00,0.0,0.0,0.0,33.0,463.0,22.6,4.0,352.0,1.0,35.0,72.0,1.0,2.0
2023-11-08 04:55:00+00:00,0.0,0.0,0.0,33.0,442.0,22.7,0.0,352.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 05:00:00+00:00,0.0,0.0,0.0,33.0,467.0,22.7,0.0,0.0,0.0,32.0,59.0,0.0,0.0
2023-11-08 05:05:00+00:00,0.0,0.0,0.0,33.0,460.0,22.7,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-08 05:10:00+00:00,0.0,0.0,0.0,33.0,478.0,22.7,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 05:15:00+00:00,0.0,0.0,0.0,33.0,456.0,22.7,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 05:20:00+00:00,0.0,0.0,0.0,33.0,481.0,22.7,0.0,0.0,0.0,33.0,59.0,0.0,0.0
2023-11-08 05:25:00+00:00,0.0,0.0,0.0,33.0,459.0,22.7,0.0,0.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 05:30:00+00:00,0.0,0.0,0.0,33.0,465.0,22.7,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 05:35:00+00:00,0.0,0.0,0.0,32.0,465.0,22.8,0.0,0.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 05:40:00+00:00,0.0,0.0,0.0,32.0,477.0,22.8,0.0,0.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 05:45:00+00:00,0.0,0.0,0.0,32.0,475.0,22.8,0.0,1.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 05:50:00+00:00,0.0,0.0,0.0,32.0,471.0,22.8,0.0,2.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 05:55:00+00:00,0.0,0.0,0.0,32.0,468.0,22.8,0.0,4.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 06:00:00+00:00,0.0,0.0,0.0,32.0,478.0,22.8,0.0,7.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 06:05:00+00:00,0.0,0.0,0.0,32.0,491.0,22.8,0.0,10.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 06:10:00+00:00,0.0,0.0,0.0,32.0,451.0,22.8,0.0,18.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 06:15:00+00:00,0.0,0.0,0.0,32.0,463.0,22.8,0.0,20.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 06:20:00+00:00,0.0,0.0,0.0,32.0,460.0,22.8,0.0,23.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 06:25:00+00:00,0.0,0.0,0.0,31.0,456.0,22.8,0.0,26.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 06:30:00+00:00,0.0,0.0,0.0,31.0,476.0,22.8,0.0,24.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 06:35:00+00:00,0.0,0.0,0.0,31.0,474.0,22.8,0.0,30.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 06:40:00+00:00,0.0,0.0,0.0,31.0,482.0,22.8,0.0,39.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 06:45:00+00:00,0.0,0.0,0.0,31.0,476.0,22.8,0.0,47.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 06:50:00+00:00,0.0,0.0,0.0,31.0,474.0,22.8,0.0,58.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 06:55:00+00:00,0.0,0.0,0.0,31.0,461.0,22.8,0.0,74.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 07:00:00+00:00,0.0,0.0,0.0,31.0,480.0,22.8,0.0,92.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 07:05:00+00:00,0.0,0.0,0.0,31.0,473.0,22.7,0.0,111.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 07:10:00+00:00,0.0,0.0,0.0,31.0,481.0,22.7,0.0,127.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 07:15:00+00:00,0.0,0.0,0.0,31.0,470.0,22.8,0.0,135.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 07:20:00+00:00,0.0,0.0,0.0,31.0,493.0,22.7,0.0,143.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 07:25:00+00:00,1.0,0.0,0.0,31.0,496.0,22.7,0.0,152.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 07:30:00+00:00,1.0,0.0,0.0,31.0,485.0,22.7,0.0,162.0,1.0,36.0,59.0,0.0,0.0
2023-11-08 07:35:00+00:00,0.0,0.0,0.0,31.0,480.0,22.7,10.0,507.0,1.0,38.0,64.0,2.0,2.0
2023-11-08 07:40:00+00:00,0.0,0.0,0.0,31.0,488.0,22.7,2.0,531.0,0.0,38.0,62.0,1.0,0.0
2023-11-08 07:45:00+00:00,1.0,0.0,0.0,31.0,497.0,22.7,1.0,550.0,0.0,39.0,61.0,0.0,0.0
2023-11-08 07:50:00+00:00,0.0,0.0,0.0,31.0,537.0,22.8,3.0,550.0,1.0,36.0,59.0,1.0,0.0
2023-11-08 07:55:00+00:00,0.0,0.0,0.0,32.0,547.0,22.8,0.0,576.0,0.0,40.0,64.0,0.0,0.0
2023-11-08 08:00:00+00:00,0.0,0.0,0.0,32.0,564.0,22.8,0.0,602.0,1.0,40.0,78.0,0.0,0.0
2023-11-08 08:05:00+00:00,0.0,0.0,0.0,32.0,587.0,22.8,1.0,650.0,1.0,40.0,66.0,0.0,0.0
2023-11-08 08:10:00+00:00,0.0,0.0,0.0,32.0,601.0,22.9,0.0,640.0,0.0,38.0,59.0,0.0,0.0
2023-11-08 08:15:00+00:00,0.0,0.0,0.0,32.0,614.0,22.9,0.0,710.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 08:20:00+00:00,1.0,0.0,0.0,32.0,633.0,23.0,0.0,782.0,0.0,38.0,70.0,0.0,0.0
2023-11-08 08:25:00+00:00,0.0,0.0,0.0,32.0,615.0,23.0,0.0,802.0,1.0,38.0,59.0,0.0,0.0
2023-11-08 08:30:00+00:00,1.0,0.0,0.0,32.0,656.0,23.1,2.0,701.0,0.0,39.0,59.0,0.0,1.0
2023-11-08 08:35:00+00:00,0.0,0.0,0.0,32.0,643.0,23.1,0.0,694.0,1.0,37.0,61.0,0.0,0.0
2023-11-08 08:40:00+00:00,0.0,0.0,0.0,32.0,659.0,23.1,2.0,732.0,0.0,40.0,70.0,0.0,0.0
2023-11-08 08:45:00+00:00,0.0,0.0,0.0,32.0,681.0,23.2,0.0,780.0,0.0,37.0,61.0,0.0,0.0
2023-11-08 08:50:00+00:00,1.0,0.0,0.0,32.0,687.0,23.2,0.0,805.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 08:55:00+00:00,0.0,0.0,0.0,32.0,683.0,23.2,4.0,800.0,1.0,38.0,62.0,1.0,0.0
2023-11-08 09:00:00+00:00,0.0,0.0,0.0,32.0,713.0,23.3,0.0,869.0,0.0,39.0,63.0,0.0,0.0
2023-11-08 09:05:00+00:00,0.0,0.0,0.0,32.0,711.0,23.3,0.0,916.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 09:10:00+00:00,0.0,0.0,0.0,32.0,726.0,23.4,0.0,1252.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 09:15:00+00:00,0.0,0.0,0.0,32.0,719.0,23.4,0.0,1178.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 09:20:00+00:00,0.0,0.0,0.0,32.0,728.0,23.4,0.0,1037.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 09:25:00+00:00,0.0,0.0,0.0,32.0,745.0,23.4,0.0,942.0,0.0,38.0,68.0,0.0,0.0
2023-11-08 09:30:00+00:00,1.0,0.0,0.0,32.0,743.0,23.5,0.0,857.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 09:35:00+00:00,1.0,0.0,0.0,32.0,728.0,23.5,0.0,775.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 09:40:00+00:00,0.0,0.0,0.0,32.0,745.0,23.5,2.0,703.0,1.0,38.0,64.0,0.0,1.0
2023-11-08 09:45:00+00:00,0.0,0.0,0.0,32.0,753.0,23.5,4.0,708.0,1.0,38.0,69.0,1.0,0.0
2023-11-08 09:50:00+00:00,0.0,0.0,0.0,32.0,761.0,23.5,1.0,711.0,0.0,53.0,78.0,0.0,0.0
2023-11-08 09:55:00+00:00,0.0,0.0,0.0,32.0,749.0,23.5,2.0,702.0,0.0,52.0,67.0,0.0,0.0
2023-11-08 10:00:00+00:00,0.0,0.0,0.0,32.0,765.0,23.5,0.0,678.0,0.0,54.0,70.0,0.0,0.0
2023-11-08 10:05:00+00:00,0.0,0.0,0.0,32.0,760.0,23.5,0.0,666.0,0.0,57.0,74.0,0.0,0.0
2023-11-08 10:10:00+00:00,0.0,0.0,0.0,32.0,785.0,23.5,0.0,670.0,0.0,56.0,70.0,0.0,0.0
2023-11-08 10:15:00+00:00,1.0,0.0,0.0,31.0,776.0,23.5,0.0,668.0,0.0,54.0,67.0,0.0,0.0
2023-11-08 10:20:00+00:00,0.0,0.0,0.0,31.0,802.0,23.5,0.0,661.0,1.0,55.0,69.0,0.0,0.0
2023-11-08 10:25:00+00:00,0.0,0.0,0.0,31.0,812.0,23.5,6.0,641.0,1.0,52.0,68.0,1.0,1.0
2023-11-08 10:30:00+00:00,0.0,0.0,0.0,31.0,760.0,23.5,0.0,620.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 10:35:00+00:00,0.0,0.0,0.0,31.0,728.0,23.5,0.0,279.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 10:40:00+00:00,0.0,0.0,0.0,31.0,733.0,23.5,0.0,280.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 10:45:00+00:00,0.0,0.0,0.0,31.0,737.0,23.5,0.0,266.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 10:50:00+00:00,0.0,0.0,0.0,31.0,695.0,23.4,0.0,252.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 10:55:00+00:00,0.0,0.0,0.0,30.0,665.0,23.4,0.0,243.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 11:00:00+00:00,0.0,0.0,0.0,30.0,665.0,23.4,0.0,243.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 11:05:00+00:00,0.0,0.0,0.0,30.0,644.0,23.3,0.0,232.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 11:10:00+00:00,0.0,0.0,0.0,30.0,632.0,23.3,0.0,232.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 11:15:00+00:00,0.0,0.0,0.0,30.0,633.0,23.3,0.0,223.0,0.0,34.0,59.0,0.0,0.0
2023-11-08 11:20:00+00:00,0.0,0.0,0.0,30.0,615.0,23.3,0.0,214.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 11:25:00+00:00,0.0,0.0,0.0,30.0,616.0,23.3,0.0,207.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 11:30:00+00:00,0.0,0.0,0.0,29.0,588.0,23.3,0.0,200.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 11:35:00+00:00,0.0,0.0,0.0,29.0,584.0,23.2,0.0,189.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 11:40:00+00:00,0.0,0.0,0.0,29.0,572.0,23.2,0.0,182.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 11:45:00+00:00,0.0,0.0,0.0,29.0,582.0,23.2,0.0,172.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 11:50:00+00:00,1.0,0.0,0.0,29.0,552.0,23.2,0.0,166.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 11:55:00+00:00,1.0,0.0,0.0,28.0,568.0,23.2,4.0,495.0,1.0,35.0,59.0,2.0,0.0
2023-11-08 12:00:00+00:00,0.0,0.0,0.0,28.0,580.0,23.2,2.0,501.0,1.0,53.0,68.0,0.0,0.0
2023-11-08 12:05:00+00:00,0.0,0.0,0.0,28.0,581.0,23.2,3.0,497.0,0.0,46.0,68.0,1.0,1.0
2023-11-08 12:10:00+00:00,0.0,0.0,0.0,28.0,564.0,23.2,0.0,493.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 12:15:00+00:00,0.0,0.0,0.0,28.0,563.0,23.2,0.0,148.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 12:20:00+00:00,0.0,0.0,0.0,28.0,549.0,23.1,0.0,144.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 12:25:00+00:00,0.0,0.0,0.0,28.0,549.0,23.1,0.0,140.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 12:30:00+00:00,0.0,0.0,0.0,27.0,542.0,23.1,0.0,136.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 12:35:00+00:00,1.0,0.0,0.0,27.0,530.0,23.1,0.0,132.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 12:40:00+00:00,1.0,0.0,0.0,27.0,538.0,23.1,0.0,126.0,1.0,36.0,59.0,0.0,0.0
2023-11-08 12:45:00+00:00,1.0,0.0,0.0,27.0,532.0,23.1,7.0,464.0,1.0,37.0,61.0,1.0,0.0
2023-11-08 12:50:00+00:00,0.0,0.0,0.0,27.0,513.0,23.1,2.0,459.0,1.0,37.0,63.0,1.0,0.0
2023-11-08 12:55:00+00:00,0.0,0.0,0.0,27.0,531.0,23.1,0.0,457.0,0.0,39.0,66.0,0.0,0.0
2023-11-08 13:00:00+00:00,0.0,0.0,0.0,27.0,564.0,23.1,0.0,450.0,0.0,39.0,69.0,0.0,0.0
2023-11-08 13:05:00+00:00,0.0,0.0,0.0,27.0,584.0,23.1,0.0,445.0,0.0,38.0,62.0,0.0,0.0
2023-11-08 13:10:00+00:00,0.0,0.0,0.0,26.0,604.0,23.1,0.0,438.0,0.0,38.0,59.0,0.0,0.0
2023-11-08 13:15:00+00:00,0.0,0.0,0.0,26.0,599.0,23.1,0.0,437.0,0.0,38.0,59.0,0.0,0.0
2023-11-08 13:20:00+00:00,0.0,0.0,0.0,26.0,627.0,23.2,1.0,432.0,0.0,39.0,62.0,0.0,0.0
2023-11-08 13:25:00+00:00,0.0,0.0,0.0,26.0,606.0,23.2,0.0,426.0,0.0,38.0,64.0,0.0,0.0
2023-11-08 13:30:00+00:00,0.0,0.0,0.0,26.0,629.0,23.2,0.0,420.0,0.0,39.0,59.0,0.0,0.0
2023-11-08 13:35:00+00:00,0.0,0.0,0.0,26.0,638.0,23.2,0.0,411.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 13:40:00+00:00,0.0,0.0,0.0,26.0,657.0,23.2,0.0,405.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 13:45:00+00:00,0.0,0.0,0.0,26.0,667.0,23.2,0.0,395.0,0.0,38.0,64.0,0.0,0.0
2023-11-08 13:50:00+00:00,0.0,0.0,0.0,26.0,686.0,23.2,0.0,390.0,0.0,38.0,64.0,0.0,0.0
2023-11-08 13:55:00+00:00,0.0,0.0,0.0,26.0,680.0,23.2,0.0,387.0,0.0,38.0,59.0,0.0,0.0
2023-11-08 14:00:00+00:00,1.0,0.0,0.0,26.0,677.0,23.2,0.0,389.0,1.0,38.0,62.0,0.0,0.0
2023-11-08 14:05:00+00:00,0.0,0.0,0.0,26.0,740.0,23.2,6.0,396.0,1.0,42.0,73.0,0.0,1.0
2023-11-08 14:10:00+00:00,0.0,0.0,0.0,26.0,683.0,23.2,0.0,397.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 14:15:00+00:00,0.0,0.0,0.0,26.0,680.0,23.2,0.0,395.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 14:20:00+00:00,0.0,0.0,0.0,26.0,668.0,23.2,0.0,390.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 14:25:00+00:00,0.0,0.0,0.0,26.0,662.0,23.2,0.0,390.0,0.0,36.0,61.0,0.0,0.0
2023-11-08 14:30:00+00:00,0.0,0.0,0.0,26.0,682.0,23.2,0.0,388.0,1.0,36.0,59.0,0.0,0.0
2023-11-08 14:35:00+00:00,1.0,0.0,0.0,25.0,654.0,23.1,2.0,388.0,0.0,37.0,67.0,0.0,0.0
2023-11-08 14:40:00+00:00,0.0,0.0,0.0,25.0,655.0,23.1,0.0,386.0,1.0,36.0,59.0,0.0,0.0
2023-11-08 14:45:00+00:00,0.0,0.0,0.0,25.0,655.0,23.2,5.0,384.0,1.0,37.0,63.0,1.0,1.0
2023-11-08 14:50:00+00:00,1.0,0.0,0.0,25.0,650.0,23.1,0.0,381.0,0.0,37.0,64.0,0.0,0.0
2023-11-08 14:55:00+00:00,0.0,0.0,0.0,25.0,643.0,23.1,0.0,376.0,1.0,37.0,64.0,0.0,0.0
2023-11-08 15:00:00+00:00,0.0,0.0,0.0,25.0,632.0,23.1,2.0,373.0,0.0,36.0,59.0,0.0,1.0
2023-11-08 15:05:00+00:00,0.0,0.0,0.0,25.0,612.0,23.1,0.0,368.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 15:10:00+00:00,1.0,0.0,0.0,25.0,606.0,23.1,0.0,24.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 15:15:00+00:00,0.0,0.0,0.0,25.0,594.0,23.1,2.0,360.0,1.0,36.0,59.0,2.0,1.0
2023-11-08 15:20:00+00:00,0.0,0.0,0.0,25.0,570.0,23.1,0.0,360.0,0.0,37.0,61.0,0.0,0.0
2023-11-08 15:25:00+00:00,0.0,0.0,0.0,25.0,609.0,23.0,0.0,357.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 15:30:00+00:00,0.0,0.0,0.0,26.0,593.0,23.0,0.0,354.0,0.0,37.0,60.0,0.0,0.0
2023-11-08 15:35:00+00:00,1.0,0.0,0.0,26.0,615.0,23.0,0.0,353.0,0.0,37.0,62.0,0.0,0.0
2023-11-08 15:40:00+00:00,0.0,0.0,0.0,26.0,614.0,23.0,12.0,346.0,1.0,38.0,61.0,0.0,0.0
2023-11-08 15:45:00+00:00,0.0,0.0,0.0,26.0,605.0,23.0,7.0,349.0,0.0,40.0,73.0,0.0,1.0
2023-11-08 15:50:00+00:00,0.0,0.0,0.0,26.0,602.0,23.0,0.0,348.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 15:55:00+00:00,0.0,0.0,0.0,26.0,592.0,23.0,0.0,6.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 16:00:00+00:00,0.0,0.0,0.0,26.0,569.0,23.0,0.0,6.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 16:05:00+00:00,0.0,0.0,0.0,26.0,585.0,22.9,0.0,6.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 16:10:00+00:00,0.0,0.0,0.0,26.0,554.0,22.9,0.0,6.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 16:15:00+00:00,0.0,0.0,0.0,26.0,546.0,22.9,0.0,6.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 16:20:00+00:00,0.0,0.0,0.0,26.0,543.0,22.8,0.0,6.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 16:25:00+00:00,0.0,0.0,0.0,26.0,547.0,22.8,0.0,6.0,0.0,37.0,59.0,0.0,0.0
2023-11-08 16:30:00+00:00,0.0,0.0,0.0,26.0,539.0,22.8,0.0,6.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 16:35:00+00:00,0.0,0.0,0.0,26.0,537.0,22.8,0.0,6.0,0.0,36.0,59.0,0.0,0.0
2023-11-08 16:40:00+00:00,0.0,0.0,0.0,26.0,523.0,22.7,0.0,0.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 16:45:00+00:00,0.0,0.0,0.0,26.0,538.0,22.7,0.0,0.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 16:50:00+00:00,0.0,0.0,0.0,26.0,515.0,22.7,0.0,0.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 16:55:00+00:00,0.0,0.0,0.0,27.0,540.0,22.7,0.0,0.0,0.0,35.0,59.0,0.0,0.0
2023-11-08 17:00:00+00:00,0.0,0.0,0.0,27.0,520.0,22.6,0.0,0.0,0.0,36.0,59.0,0.0,0.0
