Date,openDoors,humidity,co2,temperature,motion,light,soundAvg,soundPeak,openWindows
2023-12-08 05:55:00+00:00,0.0,18.0,486.0,21.4,0.0,1.0,33.0,59.0,0.0
2023-12-08 06:00:00+00:00,0.0,18.0,481.0,21.4,0.0,1.0,34.0,59.0,0.0
2023-12-08 06:05:00+00:00,0.0,18.0,475.0,21.3,0.0,1.0,33.0,59.0,0.0
2023-12-08 06:10:00+00:00,0.0,18.0,476.0,21.4,0.0,1.0,33.0,59.0,0.0
2023-12-08 06:15:00+00:00,0.0,18.0,466.0,21.3,0.0,1.0,33.0,59.0,0.0
2023-12-08 06:20:00+00:00,0.0,18.0,456.0,21.3,0.0,1.0,33.0,59.0,0.0
2023-12-08 06:25:00+00:00,0.0,18.0,465.0,21.3,0.0,2.0,33.0,59.0,0.0
2023-12-08 06:30:00+00:00,0.0,18.0,501.0,21.3,0.0,4.0,34.0,59.0,0.0
2023-12-08 06:35:00+00:00,0.0,18.0,481.0,21.3,0.0,5.0,34.0,59.0,0.0
2023-12-08 06:40:00+00:00,0.0,18.0,489.0,21.3,0.0,8.0,33.0,59.0,0.0
2023-12-08 06:45:00+00:00,0.0,18.0,485.0,21.3,0.0,10.0,34.0,59.0,0.0
2023-12-08 06:50:00+00:00,0.0,18.0,481.0,21.3,0.0,13.0,33.0,59.0,0.0
2023-12-08 06:55:00+00:00,0.0,18.0,497.0,21.3,0.0,17.0,33.0,59.0,0.0
2023-12-08 07:00:00+00:00,0.0,18.0,491.0,21.3,0.0,19.0,34.0,59.0,0.0
2023-12-08 07:05:00+00:00,0.0,18.0,499.0,21.3,0.0,23.0,33.0,59.0,0.0
2023-12-08 07:10:00+00:00,0.0,18.0,479.0,21.3,0.0,26.0,34.0,59.0,0.0
2023-12-08 07:15:00+00:00,0.0,18.0,491.0,21.3,0.0,29.0,34.0,59.0,0.0
2023-12-08 07:20:00+00:00,0.0,18.0,479.0,21.3,0.0,33.0,34.0,59.0,0.0
2023-12-08 07:25:00+00:00,0.0,18.0,489.0,21.3,0.0,35.0,33.0,59.0,0.0
2023-12-08 07:30:00+00:00,0.0,18.0,485.0,21.3,0.0,36.0,34.0,59.0,0.0
2023-12-08 07:35:00+00:00,0.0,18.0,485.0,21.3,0.0,37.0,33.0,59.0,0.0
2023-12-08 07:40:00+00:00,0.0,18.0,492.0,21.3,0.0,37.0,34.0,59.0,0.0
2023-12-08 07:45:00+00:00,0.0,18.0,487.0,21.3,0.0,37.0,33.0,59.0,0.0
2023-12-08 07:50:00+00:00,0.0,18.0,499.0,21.3,0.0,40.0,34.0,59.0,0.0
2023-12-08 07:55:00+00:00,0.0,18.0,495.0,21.3,0.0,42.0,36.0,59.0,0.0
2023-12-08 08:00:00+00:00,0.0,18.0,483.0,21.3,0.0,45.0,35.0,59.0,0.0
2023-12-08 08:05:00+00:00,0.0,18.0,471.0,21.3,0.0,48.0,34.0,59.0,0.0
2023-12-08 08:10:00+00:00,0.0,18.0,482.0,21.3,0.0,51.0,34.0,59.0,0.0
2023-12-08 08:15:00+00:00,0.0,18.0,482.0,21.3,0.0,54.0,34.0,59.0,0.0
2023-12-08 08:20:00+00:00,0.0,18.0,466.0,21.3,0.0,57.0,34.0,59.0,0.0
2023-12-08 08:25:00+00:00,0.0,18.0,476.0,21.3,0.0,60.0,34.0,59.0,0.0
2023-12-08 08:30:00+00:00,0.0,18.0,496.0,21.3,0.0,63.0,34.0,59.0,0.0
2023-12-08 08:35:00+00:00,0.0,18.0,474.0,21.3,0.0,63.0,34.0,59.0,0.0
2023-12-08 08:40:00+00:00,0.0,18.0,452.0,21.3,0.0,65.0,34.0,59.0,0.0
2023-12-08 08:45:00+00:00,0.0,18.0,452.0,21.4,0.0,67.0,34.0,59.0,0.0
2023-12-08 08:50:00+00:00,0.0,18.0,460.0,21.4,0.0,69.0,34.0,59.0,0.0
2023-12-08 08:55:00+00:00,0.0,18.0,475.0,21.4,0.0,70.0,34.0,59.0,0.0
2023-12-08 09:00:00+00:00,0.0,18.0,469.0,21.4,0.0,69.0,34.0,59.0,0.0
2023-12-08 09:05:00+00:00,0.0,18.0,463.0,21.4,0.0,72.0,34.0,59.0,0.0
2023-12-08 09:10:00+00:00,0.0,18.0,461.0,21.5,0.0,75.0,34.0,59.0,0.0
2023-12-08 09:15:00+00:00,0.0,18.0,478.0,21.5,0.0,75.0,34.0,59.0,0.0
2023-12-08 09:20:00+00:00,0.0,18.0,467.0,21.5,0.0,81.0,34.0,59.0,0.0
2023-12-08 09:25:00+00:00,0.0,18.0,467.0,21.5,0.0,83.0,33.0,59.0,0.0
2023-12-08 09:30:00+00:00,0.0,18.0,457.0,21.5,0.0,85.0,35.0,59.0,0.0
2023-12-08 09:35:00+00:00,0.0,18.0,463.0,21.6,0.0,87.0,35.0,59.0,0.0
2023-12-08 09:40:00+00:00,0.0,18.0,477.0,21.5,0.0,89.0,35.0,59.0,0.0
2023-12-08 09:45:00+00:00,0.0,18.0,460.0,21.6,0.0,88.0,35.0,59.0,0.0
2023-12-08 09:50:00+00:00,0.0,18.0,460.0,21.6,0.0,85.0,35.0,59.0,0.0
2023-12-08 09:55:00+00:00,0.0,18.0,460.0,21.6,0.0,87.0,35.0,59.0,0.0
2023-12-08 10:00:00+00:00,0.0,18.0,470.0,21.6,0.0,86.0,35.0,59.0,0.0
2023-12-08 10:05:00+00:00,0.0,18.0,475.0,21.6,0.0,88.0,35.0,59.0,0.0
2023-12-08 10:10:00+00:00,0.0,18.0,490.0,21.6,0.0,89.0,34.0,59.0,0.0
2023-12-08 10:15:00+00:00,0.0,18.0,488.0,21.6,0.0,92.0,34.0,59.0,0.0
2023-12-08 10:20:00+00:00,0.0,18.0,491.0,21.7,0.0,93.0,35.0,59.0,0.0
2023-12-08 10:25:00+00:00,0.0,18.0,483.0,21.7,0.0,93.0,34.0,59.0,0.0
2023-12-08 10:30:00+00:00,0.0,18.0,475.0,21.7,0.0,88.0,34.0,59.0,0.0
2023-12-08 10:35:00+00:00,0.0,18.0,485.0,21.7,0.0,87.0,35.0,59.0,0.0
2023-12-08 10:40:00+00:00,0.0,18.0,493.0,21.7,0.0,88.0,34.0,59.0,0.0
2023-12-08 10:45:00+00:00,0.0,18.0,491.0,21.7,0.0,90.0,34.0,59.0,0.0
2023-12-08 10:50:00+00:00,0.0,18.0,503.0,21.7,0.0,90.0,34.0,59.0,0.0
2023-12-08 10:55:00+00:00,0.0,18.0,485.0,21.7,0.0,90.0,33.0,59.0,0.0
2023-12-08 11:00:00+00:00,0.0,18.0,487.0,21.7,0.0,91.0,34.0,59.0,0.0
2023-12-08 11:05:00+00:00,0.0,18.0,490.0,21.7,0.0,93.0,34.0,59.0,0.0
2023-12-08 11:10:00+00:00,0.0,18.0,500.0,21.7,0.0,96.0,34.0,59.0,0.0
2023-12-08 11:15:00+00:00,0.0,18.0,487.0,21.7,0.0,98.0,33.0,59.0,0.0
2023-12-08 11:20:00+00:00,0.0,18.0,496.0,21.7,0.0,97.0,34.0,59.0,0.0
2023-12-08 11:25:00+00:00,0.0,18.0,506.0,21.7,0.0,94.0,34.0,59.0,0.0
2023-12-08 11:30:00+00:00,0.0,18.0,510.0,21.7,0.0,92.0,34.0,59.0,0.0
2023-12-08 11:35:00+00:00,0.0,18.0,502.0,21.7,0.0,89.0,35.0,59.0,0.0
2023-12-08 11:40:00+00:00,0.0,18.0,490.0,21.8,0.0,92.0,34.0,59.0,0.0
2023-12-08 11:45:00+00:00,0.0,18.0,495.0,21.8,0.0,87.0,34.0,59.0,0.0
2023-12-08 11:50:00+00:00,0.0,18.0,503.0,21.7,0.0,84.0,35.0,59.0,0.0
2023-12-08 11:55:00+00:00,0.0,18.0,508.0,21.7,0.0,81.0,35.0,59.0,0.0
2023-12-08 12:00:00+00:00,0.0,18.0,494.0,21.8,0.0,83.0,34.0,59.0,0.0
2023-12-08 12:05:00+00:00,0.0,18.0,489.0,21.8,0.0,83.0,34.0,59.0,0.0
2023-12-08 12:10:00+00:00,0.0,18.0,505.0,21.8,0.0,82.0,34.0,59.0,0.0
2023-12-08 12:15:00+00:00,0.0,18.0,506.0,21.8,0.0,76.0,34.0,59.0,0.0
2023-12-08 12:20:00+00:00,0.0,18.0,497.0,21.8,0.0,77.0,34.0,59.0,0.0
2023-12-08 12:25:00+00:00,0.0,18.0,506.0,21.8,0.0,74.0,34.0,59.0,0.0
2023-12-08 12:30:00+00:00,0.0,18.0,506.0,21.8,0.0,78.0,34.0,59.0,0.0
2023-12-08 12:35:00+00:00,0.0,18.0,502.0,21.8,0.0,77.0,34.0,59.0,0.0
2023-12-08 12:40:00+00:00,0.0,18.0,504.0,21.8,0.0,79.0,34.0,59.0,0.0
2023-12-08 12:45:00+00:00,0.0,18.0,506.0,21.8,0.0,78.0,34.0,59.0,0.0
2023-12-08 12:50:00+00:00,0.0,18.0,492.0,21.8,0.0,74.0,34.0,59.0,0.0
2023-12-08 12:55:00+00:00,0.0,19.0,494.0,21.8,0.0,68.0,34.0,59.0,0.0
2023-12-08 13:00:00+00:00,0.0,19.0,489.0,21.8,0.0,66.0,34.0,59.0,0.0
2023-12-08 13:05:00+00:00,0.0,19.0,491.0,21.8,0.0,63.0,34.0,59.0,0.0
2023-12-08 13:10:00+00:00,0.0,19.0,481.0,21.8,0.0,56.0,34.0,59.0,0.0
2023-12-08 13:15:00+00:00,0.0,19.0,480.0,21.8,0.0,53.0,33.0,59.0,0.0
2023-12-08 13:20:00+00:00,0.0,19.0,492.0,21.8,0.0,51.0,34.0,59.0,0.0
2023-12-08 13:25:00+00:00,0.0,19.0,483.0,21.8,0.0,47.0,34.0,59.0,0.0
2023-12-08 13:30:00+00:00,0.0,19.0,489.0,21.8,0.0,43.0,34.0,59.0,0.0
2023-12-08 13:35:00+00:00,0.0,19.0,481.0,21.8,0.0,39.0,34.0,59.0,0.0
2023-12-08 13:40:00+00:00,0.0,19.0,483.0,21.8,0.0,41.0,34.0,59.0,0.0
2023-12-08 13:45:00+00:00,0.0,19.0,485.0,21.8,0.0,36.0,34.0,59.0,0.0
2023-12-08 13:50:00+00:00,0.0,19.0,494.0,21.8,0.0,35.0,34.0,59.0,0.0
2023-12-08 13:55:00+00:00,0.0,19.0,487.0,21.8,0.0,30.0,33.0,59.0,0.0
2023-12-08 14:00:00+00:00,0.0,19.0,476.0,21.8,0.0,29.0,34.0,59.0,0.0
2023-12-08 14:05:00+00:00,0.0,19.0,494.0,21.8,0.0,28.0,34.0,59.0,0.0
2023-12-08 14:10:00+00:00,0.0,19.0,485.0,21.8,0.0,27.0,34.0,59.0,0.0
2023-12-08 14:15:00+00:00,0.0,19.0,491.0,21.8,0.0,24.0,34.0,59.0,0.0
2023-12-08 14:20:00+00:00,0.0,19.0,478.0,21.8,0.0,20.0,34.0,59.0,0.0
2023-12-08 14:25:00+00:00,0.0,19.0,470.0,21.8,0.0,18.0,34.0,59.0,0.0
2023-12-08 14:30:00+00:00,0.0,19.0,500.0,21.8,0.0,16.0,33.0,59.0,0.0
2023-12-08 14:35:00+00:00,0.0,19.0,478.0,21.8,0.0,14.0,34.0,59.0,0.0
2023-12-08 14:40:00+00:00,0.0,19.0,484.0,21.8,0.0,11.0,34.0,59.0,0.0
2023-12-08 14:45:00+00:00,0.0,19.0,471.0,21.8,0.0,9.0,34.0,59.0,0.0
2023-12-08 14:50:00+00:00,0.0,19.0,470.0,21.7,0.0,7.0,34.0,59.0,0.0
2023-12-08 14:55:00+00:00,0.0,19.0,476.0,21.7,0.0,5.0,34.0,59.0,0.0
2023-12-08 15:00:00+00:00,0.0,19.0,477.0,21.8,0.0,4.0,34.0,59.0,0.0
2023-12-08 15:05:00+00:00,0.0,19.0,484.0,21.7,0.0,2.0,34.0,59.0,0.0
2023-12-08 15:10:00+00:00,0.0,19.0,474.0,21.7,0.0,1.0,34.0,59.0,0.0
2023-12-08 15:15:00+00:00,0.0,19.0,475.0,21.7,0.0,1.0,34.0,59.0,0.0
2023-12-08 15:20:00+00:00,0.0,19.0,463.0,21.7,0.0,1.0,34.0,59.0,0.0
2023-12-08 15:25:00+00:00,0.0,19.0,476.0,21.7,0.0,1.0,33.0,59.0,0.0
2023-12-08 15:30:00+00:00,0.0,19.0,474.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-12-08 15:35:00+00:00,0.0,19.0,463.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-12-08 15:40:00+00:00,0.0,19.0,472.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-08 15:45:00+00:00,0.0,19.0,468.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-12-08 15:50:00+00:00,0.0,19.0,480.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-12-08 15:55:00+00:00,0.0,19.0,479.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-12-08 16:00:00+00:00,0.0,19.0,470.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-12-08 16:05:00+00:00,0.0,19.0,478.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-12-08 16:10:00+00:00,0.0,19.0,478.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-08 16:15:00+00:00,0.0,19.0,462.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-12-08 16:20:00+00:00,0.0,19.0,465.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-12-08 16:25:00+00:00,0.0,19.0,477.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-12-08 16:30:00+00:00,0.0,19.0,484.0,21.6,0.0,0.0,33.0,59.0,0.0
2023-12-08 16:35:00+00:00,0.0,19.0,463.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 16:40:00+00:00,0.0,19.0,483.0,21.7,0.0,1.0,33.0,59.0,0.0
2023-12-08 16:45:00+00:00,0.0,19.0,483.0,21.6,0.0,1.0,34.0,59.0,0.0
2023-12-08 16:50:00+00:00,0.0,19.0,481.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 16:55:00+00:00,0.0,19.0,473.0,21.6,0.0,0.0,33.0,59.0,0.0
2023-12-08 17:00:00+00:00,0.0,19.0,464.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 17:05:00+00:00,0.0,19.0,477.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 17:10:00+00:00,0.0,19.0,484.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 17:15:00+00:00,0.0,19.0,495.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 17:20:00+00:00,0.0,19.0,486.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 17:25:00+00:00,0.0,19.0,482.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 17:30:00+00:00,0.0,19.0,483.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 17:35:00+00:00,0.0,19.0,506.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 17:40:00+00:00,0.0,19.0,486.0,21.6,0.0,0.0,33.0,59.0,0.0
2023-12-08 17:45:00+00:00,0.0,19.0,489.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 17:50:00+00:00,0.0,19.0,495.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 17:55:00+00:00,0.0,19.0,504.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 18:00:00+00:00,0.0,19.0,517.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 18:05:00+00:00,0.0,19.0,507.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-12-08 18:10:00+00:00,0.0,19.0,476.0,21.6,0.0,0.0,33.0,59.0,0.0
2023-12-08 18:15:00+00:00,0.0,19.0,486.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 18:20:00+00:00,0.0,19.0,502.0,21.6,0.0,0.0,34.0,59.0,0.0
2023-12-08 18:25:00+00:00,0.0,19.0,496.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 18:30:00+00:00,0.0,19.0,484.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 18:35:00+00:00,0.0,19.0,496.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 18:40:00+00:00,0.0,19.0,512.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-12-08 18:45:00+00:00,0.0,19.0,502.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 18:50:00+00:00,0.0,19.0,477.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 18:55:00+00:00,0.0,19.0,514.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-12-08 19:00:00+00:00,0.0,19.0,501.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 19:05:00+00:00,0.0,19.0,503.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-12-08 19:10:00+00:00,0.0,19.0,500.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-12-08 19:15:00+00:00,0.0,19.0,503.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 19:20:00+00:00,0.0,19.0,494.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-12-08 19:25:00+00:00,0.0,19.0,488.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 19:30:00+00:00,0.0,19.0,496.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 19:35:00+00:00,0.0,19.0,504.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 19:40:00+00:00,0.0,19.0,491.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-12-08 19:45:00+00:00,0.0,19.0,491.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 19:50:00+00:00,0.0,19.0,485.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 19:55:00+00:00,0.0,19.0,504.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 20:00:00+00:00,0.0,19.0,494.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 20:05:00+00:00,0.0,19.0,505.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 20:10:00+00:00,0.0,19.0,490.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 20:15:00+00:00,0.0,19.0,505.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 20:20:00+00:00,0.0,19.0,500.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 20:25:00+00:00,0.0,19.0,499.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 20:30:00+00:00,0.0,19.0,487.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 20:35:00+00:00,0.0,19.0,498.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 20:40:00+00:00,0.0,19.0,507.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 20:45:00+00:00,0.0,19.0,481.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 20:50:00+00:00,0.0,19.0,490.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 20:55:00+00:00,0.0,19.0,508.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 21:00:00+00:00,0.0,19.0,489.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 21:05:00+00:00,0.0,19.0,495.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 21:10:00+00:00,0.0,19.0,492.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 21:15:00+00:00,0.0,19.0,501.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 21:20:00+00:00,0.0,19.0,497.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 21:25:00+00:00,0.0,19.0,495.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 21:30:00+00:00,0.0,19.0,490.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 21:35:00+00:00,0.0,19.0,502.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 21:40:00+00:00,0.0,19.0,496.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 21:45:00+00:00,0.0,19.0,492.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 21:50:00+00:00,0.0,19.0,491.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 21:55:00+00:00,0.0,19.0,493.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 22:00:00+00:00,0.0,19.0,480.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 22:05:00+00:00,0.0,19.0,519.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 22:10:00+00:00,0.0,19.0,480.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 22:15:00+00:00,0.0,19.0,490.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-12-08 22:20:00+00:00,0.0,19.0,475.0,21.3,0.0,0.0,34.0,59.0,0.0
2023-12-08 22:25:00+00:00,0.0,19.0,488.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 22:30:00+00:00,0.0,19.0,488.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-12-08 22:35:00+00:00,0.0,19.0,485.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-12-08 22:40:00+00:00,0.0,19.0,482.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-12-08 22:45:00+00:00,0.0,19.0,490.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-12-08 22:50:00+00:00,0.0,19.0,488.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-12-08 22:55:00+00:00,0.0,19.0,488.0,21.3,0.0,0.0,33.0,59.0,0.0
2023-12-08 23:00:00+00:00,0.0,19.0,497.0,21.3,0.0,0.0,34.0,59.0,0.0
2023-12-08 23:05:00+00:00,0.0,19.0,497.0,21.3,0.0,0.0,34.0,59.0,0.0
2023-12-08 23:10:00+00:00,0.0,19.0,477.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 23:15:00+00:00,0.0,19.0,476.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 23:20:00+00:00,0.0,19.0,473.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 23:25:00+00:00,0.0,19.0,476.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 23:30:00+00:00,0.0,19.0,475.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 23:35:00+00:00,0.0,19.0,475.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 23:40:00+00:00,0.0,19.0,483.0,21.4,0.0,0.0,33.0,59.0,0.0
2023-12-08 23:45:00+00:00,0.0,19.0,467.0,21.4,0.0,0.0,34.0,59.0,0.0
2023-12-08 23:50:00+00:00,0.0,19.0,466.0,21.5,0.0,0.0,34.0,59.0,0.0
2023-12-08 23:55:00+00:00,0.0,19.0,473.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:00:00+00:00,0.0,19.0,471.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:05:00+00:00,0.0,19.0,455.0,21.5,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:10:00+00:00,0.0,19.0,491.0,21.6,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:15:00+00:00,0.0,19.0,469.0,21.6,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:20:00+00:00,0.0,19.0,471.0,21.6,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:25:00+00:00,0.0,19.0,469.0,21.6,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:30:00+00:00,0.0,19.0,474.0,21.6,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:35:00+00:00,0.0,19.0,483.0,21.6,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:40:00+00:00,0.0,19.0,479.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:45:00+00:00,0.0,19.0,459.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:50:00+00:00,0.0,19.0,466.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 00:55:00+00:00,0.0,19.0,461.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:00:00+00:00,0.0,19.0,473.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:05:00+00:00,0.0,19.0,482.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:10:00+00:00,0.0,19.0,486.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:15:00+00:00,0.0,19.0,454.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:20:00+00:00,0.0,19.0,460.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:25:00+00:00,0.0,19.0,464.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:30:00+00:00,0.0,19.0,472.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:35:00+00:00,0.0,19.0,463.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:40:00+00:00,0.0,19.0,464.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:45:00+00:00,0.0,19.0,474.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:50:00+00:00,0.0,19.0,466.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 01:55:00+00:00,0.0,19.0,479.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 02:00:00+00:00,0.0,19.0,468.0,21.7,0.0,0.0,34.0,59.0,0.0
2023-12-09 02:05:00+00:00,0.0,19.0,472.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 02:10:00+00:00,0.0,19.0,486.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 02:15:00+00:00,0.0,19.0,463.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 02:20:00+00:00,0.0,19.0,476.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 02:25:00+00:00,0.0,19.0,485.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 02:30:00+00:00,0.0,19.0,462.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 02:35:00+00:00,0.0,19.0,478.0,21.8,0.0,0.0,33.0,59.0,0.0
2023-12-09 02:40:00+00:00,0.0,19.0,470.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 02:45:00+00:00,0.0,19.0,474.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 02:50:00+00:00,0.0,19.0,466.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 02:55:00+00:00,0.0,19.0,467.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 03:00:00+00:00,0.0,19.0,461.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 03:05:00+00:00,0.0,19.0,479.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 03:10:00+00:00,0.0,19.0,466.0,21.7,0.0,0.0,33.0,59.0,0.0
2023-12-09 03:15:00+00:00,0.0,19.0,488.0,21.7,0.0,0.0,32.0,59.0,0.0
2023-12-09 03:20:00+00:00,0.0,19.0,471.0,21.7,0.0,0.0,31.0,59.0,0.0
2023-12-09 03:25:00+00:00,0.0,19.0,489.0,21.7,0.0,0.0,31.0,59.0,0.0
2023-12-09 03:30:00+00:00,0.0,19.0,474.0,21.7,0.0,0.0,31.0,59.0,0.0
2023-12-09 03:35:00+00:00,0.0,19.0,472.0,21.7,0.0,0.0,32.0,59.0,0.0
2023-12-09 03:40:00+00:00,0.0,19.0,480.0,21.7,0.0,0.0,31.0,59.0,0.0
2023-12-09 03:45:00+00:00,0.0,19.0,472.0,21.7,0.0,0.0,31.0,59.0,0.0
