Date,Dragino Door Sensor,Dragino Window 1 Sensor,Dragino Window 2 Sensor,humidity,co2,temperature,motion,light,soundAvg,soundPeak
2023-11-22 23:00:00+00:00,0.0,0.0,0.0,27.0,592.0,21.4,0.0,2.0,33.0,59.0
2023-11-22 23:05:00+00:00,0.0,0.0,0.0,27.0,611.0,21.4,0.0,2.0,33.0,59.0
2023-11-22 23:10:00+00:00,0.0,0.0,0.0,27.0,610.0,21.4,0.0,2.0,32.0,59.0
2023-11-22 23:15:00+00:00,0.0,0.0,0.0,27.0,589.0,21.4,0.0,2.0,32.0,59.0
2023-11-22 23:20:00+00:00,0.0,0.0,0.0,27.0,582.0,21.4,0.0,2.0,32.0,59.0
2023-11-22 23:25:00+00:00,0.0,0.0,0.0,27.0,597.0,21.4,0.0,2.0,34.0,59.0
2023-11-22 23:30:00+00:00,0.0,0.0,0.0,27.0,572.0,21.4,0.0,2.0,34.0,59.0
2023-11-22 23:35:00+00:00,0.0,0.0,0.0,27.0,584.0,21.3,0.0,2.0,34.0,59.0
2023-11-22 23:40:00+00:00,0.0,0.0,0.0,27.0,577.0,21.3,0.0,2.0,34.0,59.0
2023-11-22 23:45:00+00:00,0.0,0.0,0.0,27.0,582.0,21.3,0.0,2.0,34.0,59.0
2023-11-22 23:50:00+00:00,0.0,0.0,0.0,27.0,572.0,21.3,0.0,2.0,34.0,59.0
2023-11-22 23:55:00+00:00,0.0,0.0,0.0,27.0,598.0,21.3,0.0,2.0,34.0,59.0
2023-11-23 00:00:00+00:00,0.0,0.0,0.0,27.0,585.0,21.3,0.0,2.0,33.0,59.0
2023-11-23 00:05:00+00:00,0.0,0.0,0.0,27.0,567.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 00:10:00+00:00,0.0,0.0,0.0,27.0,581.0,21.3,0.0,1.0,33.0,59.0
2023-11-23 00:15:00+00:00,0.0,0.0,0.0,27.0,575.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 00:20:00+00:00,0.0,0.0,0.0,27.0,596.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 00:25:00+00:00,0.0,0.0,0.0,27.0,575.0,21.3,0.0,1.0,33.0,59.0
2023-11-23 00:30:00+00:00,0.0,0.0,0.0,27.0,565.0,21.3,0.0,1.0,33.0,59.0
2023-11-23 00:35:00+00:00,0.0,0.0,0.0,27.0,570.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 00:40:00+00:00,0.0,0.0,0.0,27.0,570.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 00:45:00+00:00,0.0,0.0,0.0,27.0,562.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 00:50:00+00:00,0.0,0.0,0.0,27.0,581.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 00:55:00+00:00,0.0,0.0,0.0,27.0,598.0,21.3,0.0,1.0,32.0,59.0
2023-11-23 01:00:00+00:00,0.0,0.0,0.0,27.0,574.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 01:05:00+00:00,0.0,0.0,0.0,27.0,567.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 01:10:00+00:00,0.0,0.0,0.0,27.0,556.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 01:15:00+00:00,0.0,0.0,0.0,27.0,578.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 01:20:00+00:00,0.0,0.0,0.0,27.0,563.0,21.3,0.0,1.0,33.0,59.0
2023-11-23 01:25:00+00:00,0.0,0.0,0.0,27.0,576.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 01:30:00+00:00,0.0,0.0,0.0,27.0,566.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 01:35:00+00:00,0.0,0.0,0.0,27.0,573.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 01:40:00+00:00,0.0,0.0,0.0,27.0,572.0,21.3,0.0,1.0,34.0,59.0
2023-11-23 01:45:00+00:00,0.0,0.0,0.0,27.0,589.0,21.3,0.0,1.0,33.0,59.0
2023-11-23 01:50:00+00:00,0.0,0.0,0.0,27.0,558.0,21.2,0.0,1.0,33.0,59.0
2023-11-23 01:55:00+00:00,0.0,0.0,0.0,27.0,563.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 02:00:00+00:00,0.0,0.0,0.0,27.0,568.0,21.2,0.0,2.0,34.0,59.0
2023-11-23 02:05:00+00:00,0.0,0.0,0.0,27.0,579.0,21.2,0.0,2.0,34.0,59.0
2023-11-23 02:10:00+00:00,0.0,0.0,0.0,27.0,573.0,21.2,0.0,2.0,34.0,59.0
2023-11-23 02:15:00+00:00,0.0,0.0,0.0,27.0,545.0,21.3,0.0,1.0,32.0,59.0
2023-11-23 02:20:00+00:00,0.0,0.0,0.0,27.0,568.0,21.2,0.0,2.0,34.0,59.0
2023-11-23 02:25:00+00:00,0.0,0.0,0.0,27.0,571.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 02:30:00+00:00,0.0,0.0,0.0,27.0,579.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 02:35:00+00:00,0.0,0.0,0.0,27.0,573.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 02:40:00+00:00,0.0,0.0,0.0,27.0,573.0,21.2,0.0,1.0,32.0,59.0
2023-11-23 02:45:00+00:00,0.0,0.0,0.0,27.0,567.0,21.2,0.0,1.0,33.0,59.0
2023-11-23 02:50:00+00:00,0.0,0.0,0.0,27.0,555.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 02:55:00+00:00,0.0,0.0,0.0,27.0,569.0,21.2,0.0,1.0,33.0,59.0
2023-11-23 03:00:00+00:00,0.0,0.0,0.0,27.0,569.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 03:05:00+00:00,0.0,0.0,0.0,27.0,555.0,21.2,0.0,1.0,32.0,59.0
2023-11-23 03:10:00+00:00,0.0,0.0,0.0,26.0,576.0,21.2,0.0,2.0,33.0,59.0
2023-11-23 03:15:00+00:00,0.0,0.0,0.0,26.0,550.0,21.2,0.0,1.0,33.0,59.0
2023-11-23 03:20:00+00:00,0.0,0.0,0.0,26.0,564.0,21.2,0.0,1.0,33.0,59.0
2023-11-23 03:25:00+00:00,0.0,0.0,0.0,26.0,563.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 03:30:00+00:00,0.0,0.0,0.0,26.0,580.0,21.2,0.0,1.0,33.0,59.0
2023-11-23 03:35:00+00:00,0.0,0.0,0.0,26.0,567.0,21.2,0.0,1.0,33.0,59.0
2023-11-23 03:40:00+00:00,0.0,0.0,0.0,26.0,571.0,21.2,0.0,1.0,33.0,59.0
2023-11-23 03:45:00+00:00,0.0,0.0,0.0,26.0,565.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 03:50:00+00:00,0.0,0.0,0.0,26.0,568.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 03:55:00+00:00,0.0,0.0,0.0,26.0,558.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 04:00:00+00:00,0.0,0.0,0.0,26.0,556.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 04:05:00+00:00,0.0,0.0,0.0,26.0,570.0,21.2,0.0,1.0,33.0,59.0
2023-11-23 04:10:00+00:00,0.0,0.0,0.0,26.0,580.0,21.2,0.0,1.0,33.0,59.0
2023-11-23 04:15:00+00:00,0.0,0.0,0.0,26.0,565.0,21.2,0.0,1.0,33.0,59.0
2023-11-23 04:20:00+00:00,0.0,0.0,0.0,26.0,574.0,21.2,0.0,1.0,32.0,59.0
2023-11-23 04:25:00+00:00,0.0,0.0,0.0,26.0,562.0,21.2,0.0,2.0,33.0,59.0
2023-11-23 04:30:00+00:00,0.0,0.0,0.0,26.0,588.0,21.2,0.0,2.0,33.0,59.0
2023-11-23 04:35:00+00:00,0.0,0.0,0.0,26.0,571.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 04:40:00+00:00,1.0,0.0,0.0,26.0,579.0,21.2,0.0,2.0,34.0,59.0
2023-11-23 04:45:00+00:00,0.0,0.0,0.0,26.0,555.0,21.1,0.0,3.0,37.0,62.0
2023-11-23 04:50:00+00:00,0.0,0.0,0.0,26.0,563.0,21.2,3.0,3.0,34.0,59.0
2023-11-23 04:55:00+00:00,0.0,0.0,0.0,26.0,567.0,21.2,0.0,3.0,34.0,59.0
2023-11-23 05:00:00+00:00,0.0,0.0,0.0,26.0,581.0,21.1,0.0,2.0,34.0,59.0
2023-11-23 05:05:00+00:00,0.0,0.0,0.0,26.0,566.0,21.1,0.0,2.0,34.0,59.0
2023-11-23 05:10:00+00:00,0.0,0.0,0.0,26.0,562.0,21.2,0.0,1.0,34.0,59.0
2023-11-23 05:15:00+00:00,0.0,0.0,0.0,26.0,559.0,21.1,0.0,2.0,34.0,62.0
2023-11-23 05:20:00+00:00,0.0,0.0,0.0,26.0,568.0,21.1,0.0,2.0,34.0,59.0
2023-11-23 05:25:00+00:00,0.0,0.0,0.0,26.0,568.0,21.1,0.0,2.0,34.0,59.0
2023-11-23 05:30:00+00:00,0.0,0.0,0.0,26.0,582.0,21.1,0.0,3.0,34.0,59.0
2023-11-23 05:35:00+00:00,0.0,0.0,0.0,26.0,555.0,21.1,0.0,3.0,34.0,59.0
2023-11-23 05:40:00+00:00,0.0,0.0,0.0,26.0,583.0,21.1,0.0,2.0,35.0,59.0
2023-11-23 05:45:00+00:00,0.0,0.0,0.0,26.0,574.0,21.1,0.0,2.0,35.0,59.0
2023-11-23 05:50:00+00:00,0.0,0.0,0.0,26.0,590.0,21.1,0.0,2.0,35.0,59.0
2023-11-23 05:55:00+00:00,0.0,0.0,0.0,26.0,581.0,21.1,0.0,2.0,35.0,59.0
2023-11-23 06:00:00+00:00,0.0,0.0,0.0,26.0,572.0,21.1,0.0,2.0,35.0,59.0
2023-11-23 06:05:00+00:00,0.0,0.0,0.0,26.0,595.0,21.1,0.0,2.0,35.0,59.0
2023-11-23 06:10:00+00:00,0.0,0.0,0.0,26.0,573.0,21.1,0.0,2.0,35.0,59.0
2023-11-23 06:15:00+00:00,0.0,0.0,0.0,26.0,592.0,21.1,0.0,2.0,35.0,59.0
2023-11-23 06:20:00+00:00,1.0,0.0,0.0,26.0,588.0,21.1,0.0,3.0,35.0,59.0
2023-11-23 06:25:00+00:00,1.0,0.0,0.0,26.0,573.0,21.1,0.0,4.0,37.0,64.0
2023-11-23 06:30:00+00:00,0.0,0.0,0.0,26.0,595.0,21.1,11.0,225.0,40.0,64.0
2023-11-23 06:35:00+00:00,0.0,0.0,0.0,26.0,630.0,21.2,6.0,228.0,38.0,70.0
2023-11-23 06:40:00+00:00,0.0,0.0,0.0,26.0,621.0,21.2,0.0,230.0,36.0,59.0
2023-11-23 06:45:00+00:00,0.0,0.0,0.0,26.0,629.0,21.2,0.0,229.0,37.0,61.0
2023-11-23 06:50:00+00:00,1.0,0.0,0.0,26.0,635.0,21.3,0.0,232.0,37.0,62.0
2023-11-23 06:55:00+00:00,1.0,0.0,0.0,26.0,645.0,21.3,0.0,231.0,36.0,59.0
2023-11-23 07:00:00+00:00,1.0,0.0,0.0,26.0,691.0,21.3,10.0,231.0,50.0,72.0
2023-11-23 07:05:00+00:00,1.0,0.0,0.0,27.0,673.0,21.3,5.0,237.0,48.0,79.0
2023-11-23 07:10:00+00:00,1.0,0.0,0.0,27.0,730.0,21.3,13.0,234.0,46.0,68.0
2023-11-23 07:15:00+00:00,1.0,0.0,0.0,27.0,745.0,21.4,6.0,244.0,45.0,68.0
2023-11-23 07:20:00+00:00,1.0,0.0,0.0,27.0,751.0,21.4,12.0,247.0,49.0,68.0
2023-11-23 07:25:00+00:00,1.0,0.0,0.0,27.0,780.0,21.5,11.0,243.0,52.0,70.0
2023-11-23 07:30:00+00:00,1.0,0.0,0.0,27.0,796.0,21.5,9.0,245.0,50.0,68.0
2023-11-23 07:35:00+00:00,1.0,0.0,0.0,27.0,803.0,21.5,4.0,245.0,48.0,68.0
2023-11-23 07:40:00+00:00,1.0,0.0,0.0,27.0,811.0,21.5,4.0,258.0,50.0,72.0
2023-11-23 07:45:00+00:00,1.0,0.0,0.0,27.0,844.0,21.6,12.0,252.0,44.0,68.0
2023-11-23 07:50:00+00:00,1.0,0.0,0.0,27.0,864.0,21.6,2.0,260.0,40.0,62.0
2023-11-23 07:55:00+00:00,1.0,0.0,0.0,27.0,864.0,21.6,2.0,260.0,45.0,68.0
2023-11-23 08:00:00+00:00,1.0,0.0,0.0,27.0,871.0,21.6,7.0,262.0,47.0,68.0
2023-11-23 08:05:00+00:00,1.0,0.0,0.0,27.0,883.0,21.7,16.0,257.0,47.0,71.0
2023-11-23 08:10:00+00:00,1.0,0.0,0.0,27.0,895.0,21.7,1.0,255.0,36.0,59.0
2023-11-23 08:15:00+00:00,1.0,0.0,0.0,27.0,842.0,21.7,0.0,270.0,36.0,59.0
2023-11-23 08:20:00+00:00,1.0,0.0,0.0,27.0,838.0,21.7,0.0,270.0,37.0,59.0
2023-11-23 08:25:00+00:00,1.0,0.0,0.0,27.0,819.0,21.7,1.0,271.0,36.0,59.0
2023-11-23 08:30:00+00:00,1.0,0.0,0.0,27.0,833.0,21.7,0.0,284.0,37.0,59.0
2023-11-23 08:35:00+00:00,1.0,0.0,0.0,27.0,828.0,21.7,2.0,285.0,37.0,59.0
2023-11-23 08:40:00+00:00,1.0,0.0,0.0,27.0,819.0,21.7,0.0,285.0,36.0,59.0
2023-11-23 08:45:00+00:00,1.0,0.0,0.0,27.0,814.0,21.7,0.0,297.0,38.0,61.0
2023-11-23 08:50:00+00:00,1.0,0.0,0.0,27.0,795.0,21.8,1.0,284.0,40.0,59.0
2023-11-23 08:55:00+00:00,1.0,0.0,0.0,27.0,782.0,21.8,0.0,292.0,36.0,59.0
2023-11-23 09:00:00+00:00,1.0,0.0,0.0,27.0,809.0,21.8,1.0,254.0,36.0,59.0
2023-11-23 09:05:00+00:00,1.0,0.0,0.0,27.0,783.0,21.8,1.0,257.0,36.0,59.0
2023-11-23 09:10:00+00:00,1.0,0.0,0.0,27.0,774.0,21.8,3.0,267.0,40.0,72.0
2023-11-23 09:15:00+00:00,1.0,0.0,0.0,27.0,773.0,21.8,10.0,296.0,52.0,68.0
2023-11-23 09:20:00+00:00,1.0,0.0,0.0,27.0,785.0,21.8,9.0,295.0,49.0,66.0
2023-11-23 09:25:00+00:00,1.0,0.0,0.0,27.0,802.0,21.9,8.0,297.0,41.0,64.0
2023-11-23 09:30:00+00:00,1.0,0.0,0.0,27.0,806.0,21.9,3.0,290.0,41.0,64.0
2023-11-23 09:35:00+00:00,1.0,0.0,0.0,27.0,863.0,21.9,7.0,299.0,40.0,66.0
2023-11-23 09:40:00+00:00,1.0,0.0,0.0,27.0,837.0,21.9,11.0,297.0,49.0,70.0
2023-11-23 09:45:00+00:00,1.0,0.0,0.0,27.0,837.0,21.9,7.0,302.0,50.0,71.0
2023-11-23 09:50:00+00:00,1.0,0.0,0.0,27.0,826.0,22.0,7.0,300.0,53.0,68.0
2023-11-23 09:55:00+00:00,1.0,0.0,0.0,27.0,864.0,22.0,9.0,300.0,52.0,71.0
2023-11-23 10:00:00+00:00,1.0,0.0,0.0,27.0,851.0,22.0,13.0,298.0,52.0,68.0
2023-11-23 10:05:00+00:00,1.0,0.0,0.0,27.0,872.0,22.0,6.0,301.0,50.0,71.0
2023-11-23 10:10:00+00:00,1.0,0.0,0.0,27.0,895.0,22.0,13.0,296.0,51.0,68.0
2023-11-23 10:15:00+00:00,1.0,0.0,0.0,27.0,884.0,22.0,12.0,295.0,50.0,74.0
2023-11-23 10:20:00+00:00,1.0,0.0,0.0,27.0,883.0,22.0,1.0,291.0,45.0,64.0
2023-11-23 10:25:00+00:00,1.0,0.0,0.0,27.0,915.0,22.1,1.0,294.0,45.0,70.0
2023-11-23 10:30:00+00:00,1.0,0.0,0.0,27.0,891.0,22.0,1.0,291.0,47.0,73.0
2023-11-23 10:35:00+00:00,1.0,0.0,0.0,27.0,889.0,22.1,5.0,295.0,47.0,66.0
2023-11-23 10:40:00+00:00,1.0,0.0,0.0,27.0,896.0,22.1,7.0,291.0,46.0,65.0
2023-11-23 10:45:00+00:00,1.0,0.0,0.0,27.0,881.0,22.1,11.0,289.0,48.0,67.0
2023-11-23 10:50:00+00:00,1.0,0.0,0.0,27.0,909.0,22.1,10.0,287.0,47.0,66.0
2023-11-23 10:55:00+00:00,1.0,0.0,0.0,27.0,913.0,22.1,4.0,284.0,48.0,66.0
2023-11-23 11:00:00+00:00,1.0,0.0,0.0,27.0,921.0,22.1,7.0,288.0,43.0,67.0
2023-11-23 11:05:00+00:00,1.0,0.0,0.0,27.0,896.0,22.1,0.0,285.0,35.0,59.0
2023-11-23 11:10:00+00:00,1.0,0.0,0.0,27.0,847.0,22.1,0.0,283.0,35.0,59.0
2023-11-23 11:15:00+00:00,1.0,0.0,0.0,27.0,869.0,22.1,0.0,281.0,35.0,59.0
2023-11-23 11:20:00+00:00,1.0,0.0,0.0,27.0,829.0,22.0,0.0,285.0,35.0,59.0
2023-11-23 11:25:00+00:00,1.0,0.0,0.0,27.0,785.0,22.0,0.0,281.0,36.0,59.0
2023-11-23 11:30:00+00:00,1.0,0.0,0.0,27.0,792.0,22.0,0.0,281.0,36.0,59.0
2023-11-23 11:35:00+00:00,1.0,0.0,0.0,27.0,746.0,22.0,0.0,280.0,35.0,59.0
2023-11-23 11:40:00+00:00,0.0,0.0,0.0,27.0,724.0,22.0,3.0,278.0,37.0,66.0
2023-11-23 11:45:00+00:00,0.0,0.0,0.0,27.0,728.0,22.0,0.0,280.0,35.0,59.0
2023-11-23 11:50:00+00:00,0.0,0.0,0.0,27.0,718.0,22.0,0.0,281.0,36.0,59.0
2023-11-23 11:55:00+00:00,0.0,0.0,0.0,27.0,711.0,22.0,0.0,279.0,36.0,59.0
2023-11-23 12:00:00+00:00,0.0,0.0,0.0,27.0,703.0,22.0,0.0,277.0,35.0,59.0
2023-11-23 12:05:00+00:00,0.0,0.0,0.0,27.0,688.0,22.0,0.0,277.0,35.0,59.0
2023-11-23 12:10:00+00:00,0.0,0.0,0.0,27.0,685.0,22.0,0.0,279.0,36.0,59.0
2023-11-23 12:15:00+00:00,0.0,0.0,0.0,27.0,671.0,22.0,0.0,279.0,35.0,59.0
2023-11-23 12:20:00+00:00,0.0,0.0,0.0,27.0,664.0,22.0,0.0,281.0,39.0,68.0
2023-11-23 12:25:00+00:00,0.0,0.0,0.0,27.0,667.0,22.0,7.0,285.0,50.0,67.0
2023-11-23 12:30:00+00:00,0.0,0.0,0.0,27.0,694.0,22.0,8.0,287.0,48.0,67.0
2023-11-23 12:35:00+00:00,0.0,0.0,0.0,27.0,700.0,22.0,5.0,286.0,48.0,68.0
2023-11-23 12:40:00+00:00,0.0,0.0,0.0,27.0,715.0,22.1,6.0,278.0,52.0,70.0
2023-11-23 12:45:00+00:00,0.0,0.0,0.0,27.0,754.0,22.1,10.0,276.0,44.0,70.0
2023-11-23 12:50:00+00:00,0.0,0.0,0.0,27.0,789.0,22.1,6.0,271.0,40.0,65.0
2023-11-23 12:55:00+00:00,0.0,0.0,0.0,27.0,790.0,22.1,2.0,270.0,39.0,61.0
2023-11-23 13:00:00+00:00,0.0,0.0,0.0,27.0,818.0,22.1,1.0,269.0,37.0,59.0
2023-11-23 13:05:00+00:00,0.0,0.0,0.0,27.0,828.0,22.1,1.0,267.0,39.0,66.0
2023-11-23 13:10:00+00:00,0.0,0.0,0.0,27.0,826.0,22.2,0.0,261.0,37.0,59.0
2023-11-23 13:15:00+00:00,0.0,0.0,0.0,27.0,828.0,22.2,2.0,260.0,37.0,59.0
2023-11-23 13:20:00+00:00,0.0,0.0,0.0,27.0,856.0,22.2,3.0,261.0,45.0,68.0
2023-11-23 13:25:00+00:00,0.0,0.0,0.0,27.0,867.0,22.2,3.0,256.0,41.0,65.0
2023-11-23 13:30:00+00:00,0.0,0.0,0.0,27.0,840.0,22.2,2.0,255.0,41.0,68.0
2023-11-23 13:35:00+00:00,0.0,0.0,0.0,27.0,831.0,22.2,3.0,252.0,40.0,71.0
2023-11-23 13:40:00+00:00,0.0,0.0,0.0,27.0,857.0,22.2,15.0,251.0,52.0,72.0
2023-11-23 13:45:00+00:00,0.0,0.0,0.0,27.0,872.0,22.3,7.0,244.0,39.0,65.0
2023-11-23 13:50:00+00:00,0.0,0.0,0.0,27.0,871.0,22.2,1.0,245.0,38.0,59.0
2023-11-23 13:55:00+00:00,0.0,0.0,0.0,27.0,883.0,22.2,1.0,244.0,38.0,59.0
2023-11-23 14:00:00+00:00,0.0,0.0,0.0,27.0,883.0,22.3,1.0,244.0,38.0,59.0
2023-11-23 14:05:00+00:00,0.0,0.0,0.0,27.0,882.0,22.3,4.0,243.0,40.0,70.0
2023-11-23 14:10:00+00:00,0.0,0.0,0.0,27.0,900.0,22.3,5.0,243.0,50.0,66.0
2023-11-23 14:15:00+00:00,0.0,0.0,0.0,27.0,886.0,22.3,10.0,243.0,53.0,74.0
2023-11-23 14:20:00+00:00,0.0,0.0,0.0,27.0,909.0,22.3,9.0,243.0,49.0,69.0
2023-11-23 14:25:00+00:00,0.0,0.0,0.0,27.0,900.0,22.3,7.0,241.0,55.0,74.0
2023-11-23 14:30:00+00:00,0.0,0.0,0.0,27.0,899.0,22.3,13.0,239.0,51.0,68.0
2023-11-23 14:35:00+00:00,0.0,0.0,0.0,27.0,909.0,22.3,6.0,238.0,38.0,59.0
2023-11-23 14:40:00+00:00,0.0,0.0,0.0,27.0,906.0,22.3,0.0,237.0,38.0,59.0
2023-11-23 14:45:00+00:00,0.0,0.0,0.0,27.0,925.0,22.3,2.0,235.0,37.0,59.0
2023-11-23 14:50:00+00:00,0.0,0.0,0.0,27.0,903.0,22.3,1.0,234.0,38.0,59.0
2023-11-23 14:55:00+00:00,1.0,0.0,0.0,27.0,919.0,22.4,3.0,233.0,37.0,59.0
2023-11-23 15:00:00+00:00,1.0,0.0,0.0,27.0,935.0,22.4,1.0,231.0,37.0,59.0
2023-11-23 15:05:00+00:00,1.0,0.0,0.0,27.0,922.0,22.4,2.0,231.0,37.0,59.0
2023-11-23 15:10:00+00:00,1.0,0.0,0.0,27.0,900.0,22.4,1.0,228.0,38.0,59.0
2023-11-23 15:15:00+00:00,1.0,0.0,0.0,27.0,892.0,22.3,0.0,226.0,38.0,63.0
2023-11-23 15:20:00+00:00,1.0,0.0,0.0,27.0,879.0,22.4,1.0,225.0,38.0,63.0
2023-11-23 15:25:00+00:00,1.0,0.0,0.0,27.0,893.0,22.4,0.0,224.0,38.0,59.0
2023-11-23 15:30:00+00:00,1.0,0.0,0.0,27.0,891.0,22.4,5.0,224.0,40.0,66.0
2023-11-23 15:35:00+00:00,1.0,0.0,0.0,27.0,915.0,22.4,14.0,219.0,52.0,71.0
2023-11-23 15:40:00+00:00,0.0,0.0,0.0,28.0,922.0,22.4,16.0,223.0,44.0,67.0
2023-11-23 15:45:00+00:00,0.0,0.0,0.0,28.0,902.0,22.4,2.0,223.0,37.0,59.0
2023-11-23 15:50:00+00:00,0.0,0.0,0.0,28.0,864.0,22.4,0.0,222.0,37.0,59.0
2023-11-23 15:55:00+00:00,0.0,0.0,0.0,28.0,883.0,22.4,4.0,222.0,38.0,59.0
2023-11-23 16:00:00+00:00,0.0,0.0,0.0,28.0,881.0,22.4,1.0,222.0,37.0,59.0
2023-11-23 16:05:00+00:00,0.0,0.0,0.0,28.0,861.0,22.4,1.0,222.0,37.0,66.0
2023-11-23 16:10:00+00:00,0.0,0.0,0.0,28.0,849.0,22.3,6.0,231.0,41.0,71.0
2023-11-23 16:15:00+00:00,0.0,0.0,0.0,28.0,849.0,22.4,22.0,223.0,39.0,61.0
2023-11-23 16:20:00+00:00,0.0,0.0,0.0,28.0,836.0,22.4,6.0,222.0,38.0,65.0
2023-11-23 16:25:00+00:00,0.0,0.0,0.0,28.0,839.0,22.4,0.0,218.0,38.0,59.0
2023-11-23 16:30:00+00:00,0.0,0.0,0.0,28.0,860.0,22.4,0.0,218.0,37.0,59.0
2023-11-23 16:35:00+00:00,0.0,0.0,0.0,27.0,836.0,22.4,1.0,218.0,38.0,61.0
2023-11-23 16:40:00+00:00,0.0,0.0,0.0,27.0,840.0,22.4,0.0,218.0,37.0,59.0
2023-11-23 16:45:00+00:00,0.0,0.0,0.0,27.0,816.0,22.4,0.0,218.0,38.0,59.0
2023-11-23 16:50:00+00:00,0.0,0.0,0.0,27.0,813.0,22.4,4.0,218.0,36.0,59.0
2023-11-23 16:55:00+00:00,0.0,0.0,0.0,27.0,809.0,22.4,15.0,225.0,48.0,65.0
2023-11-23 17:00:00+00:00,0.0,0.0,0.0,27.0,801.0,22.4,5.0,225.0,49.0,63.0
2023-11-23 17:05:00+00:00,0.0,0.0,0.0,27.0,809.0,22.4,3.0,227.0,40.0,67.0
2023-11-23 17:10:00+00:00,1.0,0.0,0.0,27.0,803.0,22.4,7.0,225.0,50.0,63.0
2023-11-23 17:15:00+00:00,1.0,0.0,0.0,27.0,821.0,22.4,8.0,229.0,51.0,62.0
2023-11-23 17:20:00+00:00,0.0,0.0,0.0,27.0,825.0,22.4,8.0,213.0,40.0,69.0
2023-11-23 17:25:00+00:00,0.0,0.0,0.0,27.0,816.0,22.3,7.0,213.0,39.0,66.0
2023-11-23 17:30:00+00:00,0.0,0.0,0.0,27.0,781.0,22.3,5.0,3.0,35.0,59.0
2023-11-23 17:35:00+00:00,0.0,0.0,0.0,27.0,756.0,22.3,0.0,3.0,35.0,59.0
2023-11-23 17:40:00+00:00,0.0,0.0,0.0,27.0,729.0,22.3,0.0,3.0,35.0,59.0
2023-11-23 17:45:00+00:00,0.0,0.0,0.0,27.0,725.0,22.2,0.0,3.0,35.0,59.0
2023-11-23 17:50:00+00:00,0.0,0.0,0.0,27.0,723.0,22.2,0.0,3.0,35.0,59.0
2023-11-23 17:55:00+00:00,0.0,0.0,0.0,27.0,721.0,22.2,0.0,3.0,35.0,59.0
2023-11-23 18:00:00+00:00,0.0,0.0,0.0,27.0,702.0,22.1,0.0,2.0,34.0,59.0
2023-11-23 18:05:00+00:00,0.0,0.0,0.0,27.0,712.0,22.1,0.0,2.0,35.0,59.0
2023-11-23 18:10:00+00:00,0.0,0.0,0.0,27.0,681.0,22.1,0.0,2.0,34.0,59.0
2023-11-23 18:15:00+00:00,0.0,0.0,0.0,27.0,669.0,22.1,0.0,2.0,35.0,59.0
2023-11-23 18:20:00+00:00,0.0,0.0,0.0,27.0,673.0,22.0,0.0,2.0,34.0,59.0
2023-11-23 18:25:00+00:00,0.0,0.0,0.0,27.0,676.0,22.0,0.0,2.0,35.0,59.0
2023-11-23 18:30:00+00:00,0.0,0.0,0.0,27.0,666.0,22.0,0.0,2.0,35.0,59.0
2023-11-23 18:35:00+00:00,0.0,0.0,0.0,27.0,661.0,22.0,0.0,2.0,35.0,59.0
2023-11-23 18:40:00+00:00,0.0,0.0,0.0,27.0,649.0,21.9,0.0,2.0,35.0,59.0
2023-11-23 18:45:00+00:00,0.0,0.0,0.0,27.0,653.0,21.9,0.0,2.0,36.0,59.0
2023-11-23 18:50:00+00:00,0.0,0.0,0.0,27.0,647.0,21.9,0.0,2.0,35.0,59.0
2023-11-23 18:55:00+00:00,0.0,0.0,0.0,27.0,656.0,21.9,0.0,2.0,35.0,59.0
2023-11-23 19:00:00+00:00,0.0,0.0,0.0,27.0,645.0,21.9,0.0,2.0,35.0,59.0
2023-11-23 19:05:00+00:00,0.0,0.0,0.0,27.0,650.0,21.8,0.0,2.0,35.0,59.0
2023-11-23 19:10:00+00:00,0.0,0.0,0.0,27.0,640.0,21.8,0.0,2.0,35.0,59.0
2023-11-23 19:15:00+00:00,0.0,0.0,0.0,27.0,622.0,21.8,0.0,2.0,35.0,59.0
